Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,232.04666137695312,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,238.48097229003906,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,237.32244873046875,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,239.2756805419922,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,242.48329162597656,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,244.9727020263672,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,245.03018188476562,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,247.50047302246094,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,244.72378540039062,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,248.46755981445312,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,249.65484619140625,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,247.73985290527344,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,247.28030395507812,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,249.50161743164062,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,246.236572265625,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,250.04742431640625,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,250.4303741455078,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,250.8325653076172,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,243.73757934570312,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,241.7747344970703,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,241.458740234375,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,241.15237426757812,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,237.25538635253906,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,235.9915313720703,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,239.11293029785156,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,241.7268829345703,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,236.67132568359375,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,235.76173400878906,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,228.83912658691406,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,232.69778442382812,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,237.60006713867188,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,234.75637817382812,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,232.74563598632812,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,233.32147216796875,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,236.5460205078125,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,235.28884887695312,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,240.67274475097656,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,241.57489013671875,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,241.35414123535156,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,239.26199340820312,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,239.6171112060547,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,237.428955078125,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,237.33299255371094,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,235.8070831298828,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,240.68231201171875,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,243.5806427001953,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,242.39059448242188,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,243.36949157714844,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,246.87237548828125,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,247.49618530273438,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,249.41561889648438,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,247.9472198486328,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,247.00674438476562,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,250.38485717773438,27565500
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,248.97410583496094,37202200
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,252.04513549804688,26696100
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,254.80906677246094,24694100
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,254.57875061035156,19518700
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,255.94163513183594,21446900
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,254.33888244628906,25611100
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,257.8896789550781,19590000
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,260.4617004394531,19937800
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,259.9818115234375,21656500
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,260.6536560058594,16725300
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,266.4598388671875,26458000
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,266.4693908691406,31565600
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,268.64788818359375,23260000
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,266.2390441894531,24618600
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,266.7381286621094,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,266.14312744140625,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,269.6556701660156,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,271.1239318847656,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,269.7035827636719,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,269.4348449707031,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,265.8455810546875,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,268.0625,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,270.0587158203125,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,274.6075439453125,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,277.99542236328125,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,277.4003601074219,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,274.991455078125,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,274.6843566894531,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,274.953125,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,273.42718505859375,20944800
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,273.3408508300781,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,275.5481262207031,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,274.962646484375,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,277.851318359375,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,277.7937927246094,16589300
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,276.7093505859375,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,274.8955078125,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,275.38507080078125,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,278.1296691894531,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,281.0471496582031,18249000
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,282.7266845703125,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,281.26788330078125,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,279.5467834472656,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,285.3544616699219,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,292.6524963378906,40817600
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,292.9312744140625,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,290.97943115234375,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,290.392822265625,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,287.5852355957031,17666100
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,288.19097900390625,22605700
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,291.912109375,16348100
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,290.2678527832031,26285300
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,290.2198181152344,18983800
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,289.56597900390625,16285600
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,289.5562744140625,14747900
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,288.63336181640625,17180400
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,288.6621398925781,15046800
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,285.81597900390625,19927000
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,284.3351745605469,19633400
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,285.5660095214844,23652900
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,288.25830078125,21853400
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,293.09478759765625,28356300
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,293.4793701171875,19550800
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,288.335205078125,41372500
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,282.97943115234375,38278700
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,283.460205078125,22364100
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,287.0947570800781,26626300
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,288.0371398925781,18604600
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,287.83514404296875,14999000
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,282.8544921875,23571700
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,272.61407470703125,43186200
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,273.0756530761719,26353700
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,271.07562255859375,32343600
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,277.97943115234375,30086300
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,272.2198486328125,31350700
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,277.65252685546875,24993000
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,281.835205078125,28002600
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,283.5083923339844,20430500
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,283.5083923339844,17685700
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,282.91217041015625,19298600
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,281.6140441894531,17974100
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,284.91217041015625,23416300
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,291.1044006347656,27262900
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,292.50823974609375,25384800
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,295.46978759765625,22729300
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,296.3736877441406,17682100
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,295.58514404296875,16537100
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,298.8063049316406,16918100
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,297.2678527832031,17449300
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,296.2774658203125,17554500
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,298.1813049316406,28107300
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,310.7389831542969,52588700
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,311.87359619140625,26297900
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,318.86383056640625,34766000
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,316.7004699707031,27073200
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,320.3158264160156,26487100
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,321.15234375,21500100
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,323.4985046386719,23992200
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,323.1330871582031,22570100
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,324.02728271484375,20897000
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,323.0274353027344,21307400
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,318.075439453125,25500900
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,319.6426696777344,16849800
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,323.7677001953125,23831000
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,323.1427307128906,16723000
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,326.4504699707031,20886800
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,326.6719055175781,19053400
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,328.7430114746094,22463500
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,330.5154724121094,21963400
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,327.3558044433594,31031100
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,325.2847595214844,30427600
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,325.50634765625,21661300
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,317.5784606933594,24217200
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,324.2734069824219,28563500
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,318.455078125,42885600
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,317.9637451171875,33337600
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,317.3954162597656,30766000
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,311.1533203125,41779300
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,314.2166442871094,30032600
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,322.6260986328125,31021900
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,322.67425537109375,24761000
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,320.8729553222656,22214200
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,329.9664306640625,38095700
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,326.9417724609375,28899400
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,316.28765869140625,44438700
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,322.3659973144531,35381100
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,312.97393798828125,35034800
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,311.914306640625,47750300
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,308.1670837402344,28326500
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,315.2762451171875,24740600
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,320.9693298339844,24831500
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,322.4045715332031,19617800
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,329.87969970703125,19947000
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,328.7237548828125,15661500
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,329.3981018066406,15042000
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,326.86468505859375,15994500
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,323.9747314453125,18000800
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,322.46234130859375,28865100
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,316.9330749511719,32674300
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,304.7667541503906,40054300
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,302.35845947265625,39646100
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,302.5125732421875,32720000
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,302.734130859375,44289500
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,303.4181213378906,29386800
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,306.58734130859375,34372200
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,293.61175537109375,45366000
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,298.8135986328125,39846400
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,291.5406494140625,42333200
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,292.1956481933594,45933900
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,290.5291748046875,35380700
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,285.1636657714844,57984400
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,285.4911804199219,85731500
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,277.9004211425781,72848600
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,285.8186950683594,90428900
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,288.83380126953125,53481300
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,296.9447937011719,49743700
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,299.5649108886719,46444500
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,297.4263916015625,40950400
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,301.9538269042969,36636000
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,290.1921081542969,43730000
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,294.70989990234375,35096500
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,289.903076171875,28533300
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,293.3805847167969,32421200
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,299.7864685058594,31284700
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,291.28057861328125,45386200
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,284.2099914550781,39175600
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,284.1714782714844,36359500
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,289.44073486328125,27058300
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,289.1028137207031,29982100
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,280.6373291015625,32461600
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,277.9344177246094,34264000
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,277.7317199707031,41736100
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,270.5404357910156,37811200
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,284.36328125,56989700
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,286.98883056640625,32546700
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,288.41754150390625,34627500
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,284.7107849121094,31217800
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,289.7688903808594,31873000
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,285.6471862792969,27314500
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,279.7974548339844,32356500
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,269.2276611328125,43157200
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,266.27386474609375,48159500
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,278.48468017578125,35204500
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,275.6756896972656,30628000
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,270.3473205566406,27209300
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,266.8433837890625,30660700
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,277.1816101074219,34245100
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,284.17022705078125,37826300
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,284.97137451171875,30816600
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,290.0005187988281,43390600
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,288.77459716796875,28351200
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,293.50457763671875,27599700
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,289.09320068359375,25715400
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,293.5431823730469,24484500
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,293.1377258300781,22566500
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,299.9140625,29578200
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,304.46051025390625,30393400
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,302.9643249511719,28163600
2022-03-31,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,297.6069641113281,33422100
2022-04-01,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,298.678466796875,27110500
2022-04-04,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,304.0357971191406,24289600
2022-04-05,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,300.0877990722656,23156700
2022-04-06,305.19000244140625,307.0,296.7099914550781,299.5,289.1028137207031,40110400
2022-04-07,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,290.9078674316406,31411200
2022-04-08,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,286.66064453125,24361900
2022-04-11,291.7900085449219,292.6099853515625,285.0,285.260009765625,275.3571472167969,34569300
2022-04-12,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,272.2682800292969,30966700
2022-04-13,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,277.63519287109375,21907200
2022-04-14,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,270.1157531738281,28221600
2022-04-18,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,270.7817687988281,20778000
2022-04-19,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,275.39581298828125,22297700
2022-04-20,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,276.4189453125,22906700
2022-04-21,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,271.06158447265625,29454600
2022-04-22,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,264.5170593261719,29405800
2022-04-25,273.2900085449219,281.1099853515625,270.7699890136719,280.7200012207031,270.9748229980469,35678900
2022-04-26,277.5,278.3599853515625,270.0,270.2200012207031,260.83929443359375,46518400
2022-04-27,282.1000061035156,290.9700012207031,279.1600036621094,283.2200012207031,273.3880615234375,63477700
2022-04-28,285.19000244140625,290.9800109863281,281.4599914550781,289.6300048828125,279.575439453125,33646600
2022-04-29,288.6099853515625,289.8800048828125,276.5,277.5199890136719,267.8858337402344,37073900
2022-05-02,277.7099914550781,284.94000244140625,276.2200012207031,284.4700012207031,274.5945739746094,35151100
2022-05-03,283.9599914550781,284.1300048828125,280.1499938964844,281.7799987792969,271.99798583984375,25978600
2022-05-04,282.5899963378906,290.8800048828125,276.7300109863281,289.9800109863281,279.9133605957031,33599300
2022-05-05,285.5400085449219,286.3500061035156,274.3399963378906,277.3500061035156,267.72174072265625,43260400
2022-05-06,274.80999755859375,279.25,271.2699890136719,274.7300109863281,265.19281005859375,37780300
2022-05-09,270.05999755859375,272.3599853515625,263.32000732421875,264.5799865722656,255.39505004882812,47726000
2022-05-10,271.69000244140625,273.75,265.07000732421875,269.5,260.144287109375,39336400
2022-05-11,265.67999267578125,271.3599853515625,259.29998779296875,260.54998779296875,251.50494384765625,48975900
2022-05-12,257.69000244140625,259.8800048828125,250.02000427246094,255.35000610351562,246.48550415039062,51033800
